fromNode	toNode	weight	direction	fromAltName	toAltName
AKT1	MAF1	0.0112209172140111	undirected	NA	NA
AKT1	FLJ14154	0.034192536230894	undirected	NA	NA
AKT1	PTPRU	0.00903706163179459	undirected	NA	NA
AKT1	GPAA1	0.0128804570758085	undirected	NA	NA
AKT1	FBXL6	0.00869446904626537	undirected	NA	NA
TIGD5	PUF60	0.0790794990550861	undirected	NA	NA
TIGD5	BOP1	0.0664131640438995	undirected	NA	NA
TIGD5	RPL8	0.0453574037888017	undirected	NA	NA
TIGD5	SYNGR1	0.00528083311502018	undirected	NA	NA
TIGD5	CPSF1	0.0398726031772233	undirected	NA	NA
TIGD5	ABCB8	0.00506760393297028	undirected	NA	NA
TIGD5	NR2F6	0.00672648136502808	undirected	NA	NA
TIGD5	ZNF251	0.0225446083644722	undirected	NA	NA
TIGD5	GPR172A	0.061363433208143	undirected	NA	NA
TIGD5	ZNF250	0.0365835942411902	undirected	NA	NA
TIGD5	TBL3	0.00557042960372208	undirected	NA	NA
TIGD5	C8orf30A	0.0654926166709912	undirected	NA	NA
TIGD5	ZNF696	0.0554285329944989	undirected	NA	NA
TIGD5	SLC45A4	0.0103954422632392	undirected	NA	NA
TIGD5	NRBP2	0.0120659858926649	undirected	NA	NA
TIGD5	TOP1MT	0.0374084657487765	undirected	NA	NA
TIGD5	CHRAC1	0.0207229992554974	undirected	NA	NA
TIGD5	MAF1	0.029322104784116	undirected	NA	NA
TIGD5	MFSD3	0.0461847101144311	undirected	NA	NA
TIGD5	KIFC2	0.0496875897274414	undirected	NA	NA
TIGD5	DGAT1	0.0235432744956768	undirected	NA	NA
TIGD5	KIAA1688	0.0468239341091827	undirected	NA	NA
TIGD5	EXOSC4	0.0769012303091496	undirected	NA	NA
TIGD5	C8orf33	0.0529513951500738	undirected	NA	NA
TIGD5	GPAA1	0.029384189616996	undirected	NA	NA
TIGD5	FBXL6	0.0586117597260708	undirected	NA	NA
TIGD5	ZNF707	0.0566865649038175	undirected	NA	NA
PUF60	BOP1	0.071309966755602	undirected	NA	NA
PUF60	RPL8	0.0495373401971452	undirected	NA	NA
PUF60	SYNGR1	0.00682227087440836	undirected	NA	NA
PUF60	CPSF1	0.0533485751527104	undirected	NA	NA
PUF60	NR2F6	0.00702104078418899	undirected	NA	NA
PUF60	KIAA1975	0.00559205677967816	undirected	NA	NA
PUF60	ZNF251	0.0326818014653831	undirected	NA	NA
PUF60	GPR172A	0.0645465500644566	undirected	NA	NA
PUF60	ZNF250	0.0500182589731314	undirected	NA	NA
PUF60	TBL3	0.00663180814545021	undirected	NA	NA
PUF60	C8orf30A	0.0671503964667648	undirected	NA	NA
PUF60	ZNF696	0.0659083893311824	undirected	NA	NA
PUF60	SLC45A4	0.0141707703809245	undirected	NA	NA
PUF60	NRBP2	0.0179452189541015	undirected	NA	NA
PUF60	TOP1MT	0.0451137951846818	undirected	NA	NA
PUF60	CHRAC1	0.0335071682314947	undirected	NA	NA
PUF60	MAF1	0.0440133940207343	undirected	NA	NA
PUF60	MFSD3	0.0451745903807298	undirected	NA	NA
PUF60	KIFC2	0.0531548304763831	undirected	NA	NA
PUF60	DGAT1	0.0273349363892982	undirected	NA	NA
PUF60	KIAA1688	0.0492623036721201	undirected	NA	NA
PUF60	EXOSC4	0.0795131538721443	undirected	NA	NA
PUF60	PTPRU	0.00618848188525433	undirected	NA	NA
PUF60	C8orf33	0.0758526787399328	undirected	NA	NA
PUF60	GPAA1	0.0397259538800818	undirected	NA	NA
PUF60	FBXL6	0.0583921322178299	undirected	NA	NA
PUF60	ZNF707	0.0677286597659802	undirected	NA	NA
BOP1	RPL8	0.0496617582930814	undirected	NA	NA
BOP1	SYNGR1	0.00662809699986122	undirected	NA	NA
BOP1	SLC1A5	0.00581777703424699	undirected	NA	NA
BOP1	CPSF1	0.0451101672958776	undirected	NA	NA
BOP1	NR2F6	0.00785002925244383	undirected	NA	NA
BOP1	ZNF251	0.0201445647477015	undirected	NA	NA
BOP1	GPR172A	0.052515615967126	undirected	NA	NA
BOP1	ZNF250	0.0395407088619451	undirected	NA	NA
BOP1	TBL3	0.00610532654615334	undirected	NA	NA
BOP1	C8orf30A	0.0555564120301163	undirected	NA	NA
BOP1	ZNF696	0.0631869910862988	undirected	NA	NA
BOP1	SLC45A4	0.0134856971292009	undirected	NA	NA
BOP1	NRBP2	0.0135298519729236	undirected	NA	NA
BOP1	TOP1MT	0.051176153243741	undirected	NA	NA
BOP1	CHRAC1	0.0257839731804868	undirected	NA	NA
BOP1	MAF1	0.0311390254098317	undirected	NA	NA
BOP1	MFSD3	0.0342723004849174	undirected	NA	NA
BOP1	KIFC2	0.0436739935633785	undirected	NA	NA
BOP1	DGAT1	0.0197469533593054	undirected	NA	NA
BOP1	KIAA1688	0.0388395990710534	undirected	NA	NA
BOP1	EXOSC4	0.068826420958375	undirected	NA	NA
BOP1	PTPRU	0.00615935595438321	undirected	NA	NA
BOP1	C8orf33	0.0535527586406779	undirected	NA	NA
BOP1	GPAA1	0.030396923294323	undirected	NA	NA
BOP1	FBXL6	0.0483248531708409	undirected	NA	NA
BOP1	ZNF707	0.0567780860526382	undirected	NA	NA
RPL8	CPSF1	0.0155852766011603	undirected	NA	NA
RPL8	ZNF251	0.00849716251822989	undirected	NA	NA
RPL8	GPR172A	0.0388424407948122	undirected	NA	NA
RPL8	ZNF250	0.0140743442694124	undirected	NA	NA
RPL8	C8orf30A	0.036626436949461	undirected	NA	NA
RPL8	ZNF696	0.0279639303048635	undirected	NA	NA
RPL8	NRBP2	0.00566547106653276	undirected	NA	NA
RPL8	TOP1MT	0.023426523995948	undirected	NA	NA
RPL8	CHRAC1	0.00606824111906739	undirected	NA	NA
RPL8	MAF1	0.01006463664238	undirected	NA	NA
RPL8	MFSD3	0.0209930272948734	undirected	NA	NA
RPL8	KIFC2	0.0258139296841512	undirected	NA	NA
RPL8	DGAT1	0.00774210112991795	undirected	NA	NA
RPL8	KIAA1688	0.0251028431030542	undirected	NA	NA
RPL8	EXOSC4	0.0516049381644512	undirected	NA	NA
RPL8	C8orf33	0.0222667226910227	undirected	NA	NA
RPL8	GPAA1	0.012001971903663	undirected	NA	NA
RPL8	FBXL6	0.032156379218698	undirected	NA	NA
RPL8	ZNF707	0.0272672957046597	undirected	NA	NA
SYNGR1	GPR172A	0.00640504007181301	undirected	NA	NA
SYNGR1	C8orf30A	0.00524890477179334	undirected	NA	NA
SYNGR1	EXOSC4	0.0066950455964478	undirected	NA	NA
SYNGR1	FBXL6	0.00507409137789358	undirected	NA	NA
SLC1A5	CPSF1	0.00699742092202762	undirected	NA	NA
SLC1A5	DNAL4	0.0139047155463057	undirected	NA	NA
SLC1A5	CAPN1	0.0162129199409341	undirected	NA	NA
SLC1A5	NR2F6	0.0133759874250081	undirected	NA	NA
SLC1A5	GPR172A	0.00830623035580823	undirected	NA	NA
SLC1A5	TBL3	0.015488885476377	undirected	NA	NA
SLC1A5	KLHL22	0.0123776033136668	undirected	NA	NA
SLC1A5	KIAA0195	0.0055408146945507	undirected	NA	NA
SLC1A5	MAF1	0.0115829958061507	undirected	NA	NA
SLC1A5	FLJ14154	0.0192729067979453	undirected	NA	NA
SLC1A5	PTPRU	0.00512983283013236	undirected	NA	NA
SLC1A5	GPAA1	0.0138683210053085	undirected	NA	NA
SLC1A5	FBXL6	0.00846931703397589	undirected	NA	NA
MGC23270	DNAL4	0.00621739703992655	undirected	NA	NA
MGC23270	CAPN1	0.00503460860002228	undirected	NA	NA
MGC23270	NR2F6	0.00801063024091365	undirected	NA	NA
MGC23270	TBL3	0.00861382680460816	undirected	NA	NA
MGC23270	KLHL22	0.00547262716908895	undirected	NA	NA
MGC23270	FLJ14154	0.0128340944347798	undirected	NA	NA
CPSF1	DNAL4	0.00818139385100066	undirected	NA	NA
CPSF1	CAPN1	0.00999880403505181	undirected	NA	NA
CPSF1	NR2F6	0.0118986339984381	undirected	NA	NA
CPSF1	ZNF251	0.0131410236844397	undirected	NA	NA
CPSF1	GPR172A	0.0453599069766203	undirected	NA	NA
CPSF1	ZNF250	0.0134896836840749	undirected	NA	NA
CPSF1	TBL3	0.0122569052543281	undirected	NA	NA
CPSF1	C8orf30A	0.0381952717798473	undirected	NA	NA
CPSF1	ZNF696	0.036529603938515	undirected	NA	NA
CPSF1	KLHL22	0.00550457181901863	undirected	NA	NA
CPSF1	KIAA0195	0.00592283250010442	undirected	NA	NA
CPSF1	SLC45A4	0.00684126151539457	undirected	NA	NA
CPSF1	NRBP2	0.00749134211904596	undirected	NA	NA
CPSF1	TOP1MT	0.0205540097428647	undirected	NA	NA
CPSF1	CHRAC1	0.0144026221121539	undirected	NA	NA
CPSF1	MAF1	0.0388605635604496	undirected	NA	NA
CPSF1	MFSD3	0.0203927280449233	undirected	NA	NA
CPSF1	FLJ14154	0.0109625713081485	undirected	NA	NA
CPSF1	KIFC2	0.0187888353941817	undirected	NA	NA
CPSF1	DGAT1	0.01493430485863	undirected	NA	NA
CPSF1	KIAA1688	0.0283305722613835	undirected	NA	NA
CPSF1	EXOSC4	0.0443920784215368	undirected	NA	NA
CPSF1	PTPRU	0.00692098977957199	undirected	NA	NA
CPSF1	C8orf33	0.0270044197301177	undirected	NA	NA
CPSF1	GPAA1	0.0389525081077852	undirected	NA	NA
CPSF1	FBXL6	0.050343927295113	undirected	NA	NA
CPSF1	ZNF707	0.0336301360638208	undirected	NA	NA
ABCB8	DNAL4	0.00719572819769639	undirected	NA	NA
ABCB8	CAPN1	0.00996989719760189	undirected	NA	NA
ABCB8	NR2F6	0.0117627669642389	undirected	NA	NA
ABCB8	GPR172A	0.00807385395003051	undirected	NA	NA
ABCB8	TBL3	0.0171967646399909	undirected	NA	NA
ABCB8	C8orf30A	0.00766825489324333	undirected	NA	NA
ABCB8	ATP6V0E2	0.00786561591922529	undirected	NA	NA
ABCB8	KLHL22	0.00617363759332228	undirected	NA	NA
ABCB8	KIAA0195	0.00647400502338169	undirected	NA	NA
ABCB8	MAF1	0.00643218076801008	undirected	NA	NA
ABCB8	MFSD3	0.0070181637703821	undirected	NA	NA
ABCB8	FLJ14154	0.0172078651228949	undirected	NA	NA
ABCB8	KIAA1688	0.00627198691785696	undirected	NA	NA
ABCB8	EXOSC4	0.00535515257303767	undirected	NA	NA
ABCB8	GPAA1	0.00700834684585919	undirected	NA	NA
ABCB8	FBXL6	0.010100261918115	undirected	NA	NA
DNAL4	CAPN1	0.0216474359890627	undirected	NA	NA
DNAL4	NR2F6	0.0183953270382416	undirected	NA	NA
DNAL4	GPR172A	0.00675414207345378	undirected	NA	NA
DNAL4	TBL3	0.0226414789669284	undirected	NA	NA
DNAL4	ATP6V0E2	0.0095521559516792	undirected	NA	NA
DNAL4	KLHL22	0.0276186092442718	undirected	NA	NA
DNAL4	KIAA0195	0.0128283903616311	undirected	NA	NA
DNAL4	MAF1	0.0137488161961619	undirected	NA	NA
DNAL4	MFSD3	0.0050029746284907	undirected	NA	NA
DNAL4	FLJ14154	0.031299696120162	undirected	NA	NA
DNAL4	PTPRU	0.00979526925463381	undirected	NA	NA
DNAL4	GPAA1	0.0169867769145041	undirected	NA	NA
DNAL4	FBXL6	0.00791683261897692	undirected	NA	NA
CAPN1	NR2F6	0.018566613839166	undirected	NA	NA
CAPN1	GPR172A	0.0080414740499095	undirected	NA	NA
CAPN1	TBL3	0.0255846685229016	undirected	NA	NA
CAPN1	ATP6V0E2	0.00884839526684559	undirected	NA	NA
CAPN1	KLHL22	0.0199176176206043	undirected	NA	NA
CAPN1	KIAA0195	0.012158676029962	undirected	NA	NA
CAPN1	MAF1	0.0147939223251643	undirected	NA	NA
CAPN1	FLJ14154	0.0317756682228181	undirected	NA	NA
CAPN1	PTPRU	0.01047035090227	undirected	NA	NA
CAPN1	GPAA1	0.0152637602666981	undirected	NA	NA
CAPN1	FBXL6	0.00966707956105266	undirected	NA	NA
NR2F6	GPR172A	0.0119248949578094	undirected	NA	NA
NR2F6	TBL3	0.0203909161046405	undirected	NA	NA
NR2F6	C8orf30A	0.00756485681608095	undirected	NA	NA
NR2F6	ATP6V0E2	0.01301117187653	undirected	NA	NA
NR2F6	ZNF696	0.00644916464814858	undirected	NA	NA
NR2F6	KLHL22	0.0177653459979994	undirected	NA	NA
NR2F6	KIAA0195	0.0152062019392062	undirected	NA	NA
NR2F6	MAF1	0.0142646138363249	undirected	NA	NA
NR2F6	MFSD3	0.00999687526679473	undirected	NA	NA
NR2F6	FLJ14154	0.0291194560440661	undirected	NA	NA
NR2F6	KIFC2	0.00593197759977619	undirected	NA	NA
NR2F6	DGAT1	0.00683991677245508	undirected	NA	NA
NR2F6	KIAA1688	0.00836948934616207	undirected	NA	NA
NR2F6	EXOSC4	0.0068687612623502	undirected	NA	NA
NR2F6	PTPRU	0.00913244982811453	undirected	NA	NA
NR2F6	C8orf33	0.00562511021122889	undirected	NA	NA
NR2F6	GPAA1	0.0180371644960587	undirected	NA	NA
NR2F6	FBXL6	0.0139393351853055	undirected	NA	NA
NR2F6	ZNF707	0.00660871829103125	undirected	NA	NA
KIAA1975	EXOSC4	0.0050787780116594	undirected	NA	NA
ZNF251	GPR172A	0.0159890653301279	undirected	NA	NA
ZNF251	ZNF250	0.0255199429213126	undirected	NA	NA
ZNF251	C8orf30A	0.0205627997587419	undirected	NA	NA
ZNF251	ZNF696	0.0176358686476033	undirected	NA	NA
ZNF251	NRBP2	0.0109719383279609	undirected	NA	NA
ZNF251	TOP1MT	0.0100406306924384	undirected	NA	NA
ZNF251	CHRAC1	0.00989357428800343	undirected	NA	NA
ZNF251	MAF1	0.00877278892644353	undirected	NA	NA
ZNF251	MFSD3	0.00930521681273682	undirected	NA	NA
ZNF251	KIFC2	0.0109443308028935	undirected	NA	NA
ZNF251	KIAA1688	0.016078379790333	undirected	NA	NA
ZNF251	EXOSC4	0.0255526319739196	undirected	NA	NA
ZNF251	C8orf33	0.0222858342954178	undirected	NA	NA
ZNF251	GPAA1	0.00893510566748396	undirected	NA	NA
ZNF251	FBXL6	0.0163329862064147	undirected	NA	NA
ZNF251	ZNF707	0.0180077891010011	undirected	NA	NA
GPR172A	ZNF250	0.0294151198848185	undirected	NA	NA
GPR172A	TBL3	0.00986856313207352	undirected	NA	NA
GPR172A	C8orf30A	0.0570790404606951	undirected	NA	NA
GPR172A	ATP6V0E2	0.00606839400237531	undirected	NA	NA
GPR172A	ZNF696	0.0508828989869898	undirected	NA	NA
GPR172A	KIAA0195	0.00649271885952826	undirected	NA	NA
GPR172A	SLC45A4	0.0103775898906891	undirected	NA	NA
GPR172A	NRBP2	0.00968992430018676	undirected	NA	NA
GPR172A	TOP1MT	0.0337356434365575	undirected	NA	NA
GPR172A	CHRAC1	0.0204966290305246	undirected	NA	NA
GPR172A	MAF1	0.0375859894295544	undirected	NA	NA
GPR172A	MFSD3	0.0397450113350305	undirected	NA	NA
GPR172A	FLJ14154	0.00560426812596491	undirected	NA	NA
GPR172A	KIFC2	0.0500261434150839	undirected	NA	NA
GPR172A	DGAT1	0.024482177911286	undirected	NA	NA
GPR172A	KIAA1688	0.0428145656255097	undirected	NA	NA
GPR172A	EXOSC4	0.0634033864647289	undirected	NA	NA
GPR172A	PTPRU	0.00836349015609266	undirected	NA	NA
GPR172A	C8orf33	0.0478906624131322	undirected	NA	NA
GPR172A	GPAA1	0.038719969103277	undirected	NA	NA
GPR172A	FBXL6	0.0526209351706945	undirected	NA	NA
GPR172A	ZNF707	0.0525799695254474	undirected	NA	NA
ZNF250	C8orf30A	0.0355695757264517	undirected	NA	NA
ZNF250	ZNF696	0.0300759823168293	undirected	NA	NA
ZNF250	SLC45A4	0.00614753048919583	undirected	NA	NA
ZNF250	NRBP2	0.0093689662086774	undirected	NA	NA
ZNF250	TOP1MT	0.0145941541531715	undirected	NA	NA
ZNF250	CHRAC1	0.0129638404565253	undirected	NA	NA
ZNF250	MAF1	0.00868221684574721	undirected	NA	NA
ZNF250	MFSD3	0.0125327402861006	undirected	NA	NA
ZNF250	KIFC2	0.0135526880417269	undirected	NA	NA
ZNF250	DGAT1	0.0050971879727497	undirected	NA	NA
ZNF250	KIAA1688	0.0230585071614087	undirected	NA	NA
ZNF250	EXOSC4	0.0435928213773181	undirected	NA	NA
ZNF250	C8orf33	0.0252249131105246	undirected	NA	NA
ZNF250	GPAA1	0.00930380086850582	undirected	NA	NA
ZNF250	FBXL6	0.0268468106891269	undirected	NA	NA
ZNF250	ZNF707	0.0282889541041164	undirected	NA	NA
TBL3	C8orf30A	0.00814294061895114	undirected	NA	NA
TBL3	ATP6V0E2	0.0107557426453777	undirected	NA	NA
TBL3	ZNF696	0.00517572118646005	undirected	NA	NA
TBL3	KLHL22	0.0199488275048716	undirected	NA	NA
TBL3	KIAA0195	0.0181722509631709	undirected	NA	NA
TBL3	MAF1	0.0196792001897558	undirected	NA	NA
TBL3	MFSD3	0.00811800340199735	undirected	NA	NA
TBL3	FLJ14154	0.0427011458343233	undirected	NA	NA
TBL3	DGAT1	0.00599910899213005	undirected	NA	NA
TBL3	KIAA1688	0.0069129575681537	undirected	NA	NA
TBL3	EXOSC4	0.00604654274340138	undirected	NA	NA
TBL3	PTPRU	0.0107878136416358	undirected	NA	NA
TBL3	C8orf33	0.00556180171735971	undirected	NA	NA
TBL3	GPAA1	0.0188303998566221	undirected	NA	NA
TBL3	FBXL6	0.0129879480231492	undirected	NA	NA
TBL3	ZNF707	0.00531971328279359	undirected	NA	NA
C8orf30A	ZNF696	0.0484761104935596	undirected	NA	NA
C8orf30A	SLC45A4	0.00959627893405349	undirected	NA	NA
C8orf30A	NRBP2	0.0108407717269533	undirected	NA	NA
C8orf30A	TOP1MT	0.0301047764771784	undirected	NA	NA
C8orf30A	CHRAC1	0.0229247807372085	undirected	NA	NA
C8orf30A	MAF1	0.0315003651044756	undirected	NA	NA
C8orf30A	MFSD3	0.0414009304911429	undirected	NA	NA
C8orf30A	KIFC2	0.0486775889972263	undirected	NA	NA
C8orf30A	DGAT1	0.0214856811816566	undirected	NA	NA
C8orf30A	KIAA1688	0.0437931623503506	undirected	NA	NA
C8orf30A	EXOSC4	0.0644279582650009	undirected	NA	NA
C8orf30A	PTPRU	0.00557020498561364	undirected	NA	NA
C8orf30A	C8orf33	0.0514240667614901	undirected	NA	NA
C8orf30A	GPAA1	0.0297577299715708	undirected	NA	NA
C8orf30A	FBXL6	0.0515122504087685	undirected	NA	NA
C8orf30A	ZNF707	0.0515379084336832	undirected	NA	NA
ATP6V0E2	KLHL22	0.00884505427954178	undirected	NA	NA
ATP6V0E2	MAF1	0.00534883335769933	undirected	NA	NA
ATP6V0E2	MFSD3	0.00628347112381172	undirected	NA	NA
ATP6V0E2	FLJ14154	0.016832981191874	undirected	NA	NA
ATP6V0E2	KIAA1688	0.00535230155924095	undirected	NA	NA
ATP6V0E2	GPAA1	0.00881364082893885	undirected	NA	NA
ATP6V0E2	FBXL6	0.00699484575479263	undirected	NA	NA
ZNF696	SLC45A4	0.00972420272917872	undirected	NA	NA
ZNF696	NRBP2	0.0100259116518645	undirected	NA	NA
ZNF696	TOP1MT	0.0331033115049375	undirected	NA	NA
ZNF696	CHRAC1	0.0206152637353959	undirected	NA	NA
ZNF696	MAF1	0.0262538727949659	undirected	NA	NA
ZNF696	MFSD3	0.0248458560530114	undirected	NA	NA
ZNF696	KIFC2	0.0279330164246498	undirected	NA	NA
ZNF696	DGAT1	0.0155479510785473	undirected	NA	NA
ZNF696	KIAA1688	0.0338433096600753	undirected	NA	NA
ZNF696	EXOSC4	0.0603344975273241	undirected	NA	NA
ZNF696	C8orf33	0.0387927653750766	undirected	NA	NA
ZNF696	GPAA1	0.0250526009589226	undirected	NA	NA
ZNF696	FBXL6	0.0484601475462444	undirected	NA	NA
ZNF696	ZNF707	0.0453873855388557	undirected	NA	NA
KLHL22	KIAA0195	0.0147964525134711	undirected	NA	NA
KLHL22	MAF1	0.0101709557427906	undirected	NA	NA
KLHL22	FLJ14154	0.0325992930931902	undirected	NA	NA
KLHL22	PTPRU	0.00675867366034701	undirected	NA	NA
KLHL22	GPAA1	0.0142680072963956	undirected	NA	NA
KLHL22	FBXL6	0.00570051596630862	undirected	NA	NA
KIAA0195	MAF1	0.00895915542323768	undirected	NA	NA
KIAA0195	MFSD3	0.00555483215222048	undirected	NA	NA
KIAA0195	FLJ14154	0.0237202041903364	undirected	NA	NA
KIAA0195	KIAA1688	0.00504793273673206	undirected	NA	NA
KIAA0195	GPAA1	0.0107015190533911	undirected	NA	NA
KIAA0195	FBXL6	0.00734697197045495	undirected	NA	NA
SLC45A4	TOP1MT	0.00618493398094759	undirected	NA	NA
SLC45A4	KIAA1688	0.00607032281712776	undirected	NA	NA
SLC45A4	EXOSC4	0.0120762687369325	undirected	NA	NA
SLC45A4	C8orf33	0.00798314135415851	undirected	NA	NA
SLC45A4	GPAA1	0.00528976323364719	undirected	NA	NA
SLC45A4	FBXL6	0.0095522330463849	undirected	NA	NA
SLC45A4	ZNF707	0.00811145017248571	undirected	NA	NA
NRBP2	TOP1MT	0.00797482858840242	undirected	NA	NA
NRBP2	CHRAC1	0.00631173497505125	undirected	NA	NA
NRBP2	MAF1	0.00513540562181244	undirected	NA	NA
NRBP2	KIFC2	0.00844125194421945	undirected	NA	NA
NRBP2	KIAA1688	0.00679103666613619	undirected	NA	NA
NRBP2	EXOSC4	0.0134107441047078	undirected	NA	NA
NRBP2	C8orf33	0.0106591108361767	undirected	NA	NA
NRBP2	GPAA1	0.00505375648137339	undirected	NA	NA
NRBP2	FBXL6	0.00851901450903126	undirected	NA	NA
NRBP2	ZNF707	0.00977900761236323	undirected	NA	NA
TOP1MT	CHRAC1	0.0109505406206802	undirected	NA	NA
TOP1MT	MAF1	0.0106275118970396	undirected	NA	NA
TOP1MT	MFSD3	0.0133497675464167	undirected	NA	NA
TOP1MT	KIFC2	0.0152677754521221	undirected	NA	NA
TOP1MT	DGAT1	0.00582247706248458	undirected	NA	NA
TOP1MT	KIAA1688	0.021212096844823	undirected	NA	NA
TOP1MT	EXOSC4	0.0394645907706602	undirected	NA	NA
TOP1MT	C8orf33	0.0196324948679367	undirected	NA	NA
TOP1MT	GPAA1	0.0121222373194084	undirected	NA	NA
TOP1MT	FBXL6	0.0294253985345638	undirected	NA	NA
TOP1MT	ZNF707	0.0268925920697837	undirected	NA	NA
CHRAC1	MAF1	0.0137492263857477	undirected	NA	NA
CHRAC1	MFSD3	0.0084874028997965	undirected	NA	NA
CHRAC1	KIFC2	0.00787881236720992	undirected	NA	NA
CHRAC1	KIAA1688	0.013109862160781	undirected	NA	NA
CHRAC1	EXOSC4	0.0244102360373319	undirected	NA	NA
CHRAC1	C8orf33	0.0198230809184762	undirected	NA	NA
CHRAC1	GPAA1	0.0122348794298406	undirected	NA	NA
CHRAC1	FBXL6	0.0184951648986913	undirected	NA	NA
CHRAC1	ZNF707	0.0174606068257195	undirected	NA	NA
MAF1	MFSD3	0.0202285958852201	undirected	NA	NA
MAF1	FLJ14154	0.0180796589578868	undirected	NA	NA
MAF1	KIFC2	0.0135738170477674	undirected	NA	NA
MAF1	DGAT1	0.0220223460452371	undirected	NA	NA
MAF1	KIAA1688	0.0193007693006732	undirected	NA	NA
MAF1	EXOSC4	0.0349851366949797	undirected	NA	NA
MAF1	PTPRU	0.00808828030603327	undirected	NA	NA
MAF1	C8orf33	0.0305958147071704	undirected	NA	NA
MAF1	GPAA1	0.0535869940308594	undirected	NA	NA
MAF1	FBXL6	0.0390857497250814	undirected	NA	NA
MAF1	ZNF707	0.0242658391823952	undirected	NA	NA
MFSD3	FLJ14154	0.00894140307282768	undirected	NA	NA
MFSD3	KIFC2	0.0286259227426591	undirected	NA	NA
MFSD3	DGAT1	0.0219943631622231	undirected	NA	NA
MFSD3	KIAA1688	0.0321149786662464	undirected	NA	NA
MFSD3	EXOSC4	0.0456688408960855	undirected	NA	NA
MFSD3	C8orf33	0.0268648598823448	undirected	NA	NA
MFSD3	GPAA1	0.0225161648278546	undirected	NA	NA
MFSD3	FBXL6	0.0403663311127319	undirected	NA	NA
MFSD3	ZNF707	0.0270851321152579	undirected	NA	NA
FLJ14154	DGAT1	0.00705071623940811	undirected	NA	NA
FLJ14154	KIAA1688	0.00606062305861336	undirected	NA	NA
FLJ14154	PTPRU	0.0128057960797922	undirected	NA	NA
FLJ14154	GPAA1	0.0205814580181771	undirected	NA	NA
FLJ14154	FBXL6	0.00835078835166193	undirected	NA	NA
KIFC2	DGAT1	0.0124898594477635	undirected	NA	NA
KIFC2	KIAA1688	0.0348298953593544	undirected	NA	NA
KIFC2	EXOSC4	0.0518578027757402	undirected	NA	NA
KIFC2	C8orf33	0.0224271239250569	undirected	NA	NA
KIFC2	GPAA1	0.0157639136739623	undirected	NA	NA
KIFC2	FBXL6	0.0428302321194402	undirected	NA	NA
KIFC2	ZNF707	0.0326555029864901	undirected	NA	NA
DGAT1	KIAA1688	0.0142452411073214	undirected	NA	NA
DGAT1	EXOSC4	0.0249131023722881	undirected	NA	NA
DGAT1	C8orf33	0.0185207418119485	undirected	NA	NA
DGAT1	GPAA1	0.0251148281398563	undirected	NA	NA
DGAT1	FBXL6	0.0259524560853101	undirected	NA	NA
DGAT1	ZNF707	0.016093888000975	undirected	NA	NA
KIAA1688	EXOSC4	0.0478574475315743	undirected	NA	NA
KIAA1688	C8orf33	0.0313736856979823	undirected	NA	NA
KIAA1688	GPAA1	0.0216858606107798	undirected	NA	NA
KIAA1688	FBXL6	0.0421437539753406	undirected	NA	NA
KIAA1688	ZNF707	0.0388152366239349	undirected	NA	NA
EXOSC4	PTPRU	0.00519895557701807	undirected	NA	NA
EXOSC4	C8orf33	0.0650623218354719	undirected	NA	NA
EXOSC4	GPAA1	0.0337434800605473	undirected	NA	NA
EXOSC4	FBXL6	0.0562745246464536	undirected	NA	NA
EXOSC4	ZNF707	0.0620741547476938	undirected	NA	NA
PTPRU	GPAA1	0.0100436232295704	undirected	NA	NA
PTPRU	FBXL6	0.00792725330116435	undirected	NA	NA
C8orf33	GPAA1	0.0278342059123497	undirected	NA	NA
C8orf33	FBXL6	0.043604702439352	undirected	NA	NA
C8orf33	ZNF707	0.0405019154651991	undirected	NA	NA
GPAA1	FBXL6	0.0409916447274677	undirected	NA	NA
GPAA1	ZNF707	0.0239146788290166	undirected	NA	NA
FBXL6	ZNF707	0.0505856060144979	undirected	NA	NA
